,Unnamed: 0,Unnamed: 0.1,loadingOrder,Port,longitude,latitude,longitude_int,latitude_int
5711,6178,3080,GT413827935937,CNSHK,113.89181299999998,22.44804,113,22
5712,6180,3093,GT922052153129,CNSHK,113.893133,22.4488,113,22
5713,6181,2665,FX115156655824,CNSHK,113.875425,22.460912,113,22
5714,6182,3111,GU878634153276,CNSHK,113.88124,22.445932,113,22
5715,6183,1564,DM900569221556,CNSHK,113.893667,22.449217,113,22
5716,6184,3110,GU874382970358,CNSHK,113.875378,22.466447,113,22
5717,6185,3109,GU704275582471,CNSHK,113.880667,22.44745,113,22
5718,6186,1563,DM857056149728,CNSHK,113.871323,22.466263,113,22
5719,6187,1275,CY349878579830,CNSHK,114.252,22.559833,114,22
5720,6188,3107,GU617959779267,CNSHK,113.683733,22.643917,113,22
5721,6189,1276,CY379172741414,CNSHK,113.897458,22.461598,113,22
5722,6190,1560,DM757725174111,CNSHK,113.879767,22.45075,113,22
5723,6192,1562,DM813955814148,CNSHK,113.880477,22.451582,113,22
5724,6193,1277,CY399459162728,CNSHK,113.898467,22.454017,113,22
5725,6194,3101,GU421669106132,CNSHK,113.89235,22.448733,113,22
5726,6195,1278,CY400930990606,CNSHK,113.87876,22.459712,113,22
5727,6196,3099,GU341572606924,CNSHK,113.894197,22.450857,113,22
5728,6197,1279,CY445425431363,CNSHK,113.878915,22.452027,113,22
5729,6198,3098,GU141659480442,CNSHK,113.880667,22.454833,113,22
5730,6199,3097,GU113250238711,CNSHK,113.8942,22.4503,113,22
5731,6200,3104,GU521386070864,CNSHK,113.893227,22.45075,113,22
5732,6201,2653,FV929029620867,CNSHK,113.888348,22.448058,113,22
5733,6202,1252,CX425495580514,CNSHK,113.875698,22.46611,113,22
5734,6203,3144,GW592069434744,CNSHK,113.8901,22.446633,113,22
5735,6204,3197,GZ287541404157,CNSHK,113.882878,22.448022,113,22
5736,6205,1217,CV624819137849,CNSHK,113.88364,22.448225,113,22
5737,6206,3195,GZ198155842795,CNSHK,113.87375,22.4632,113,22
5738,6207,1218,CV644791611134,CNSHK,113.895288,22.452087,113,22
5739,6208,1219,CV652799517049,CNSHK,113.875892,22.465497,113,22
5740,6209,1220,CV710132837411,CNSHK,113.874617,22.468367,113,22
5741,6210,1591,DO696935319601,CNSHK,113.875947,22.46562,113,22
5742,6211,2635,FU913401554740,CNSHK,114.39543700000002,21.861052,114,21
5743,6212,1216,CV622549918047,CNSHK,113.89842,22.458345,113,22
5744,6213,1589,DO602924854912,CNSHK,113.895917,22.453933,113,22
5745,6214,1223,CV899451222062,CNSHK,113.893433,22.450983,113,22
5746,6215,3190,GY919484738099,CNSHK,113.864878,22.482677,113,22
5747,6216,3189,GY873369771174,CNSHK,113.875723,22.462762,113,22
5748,6217,1224,CV944606748567,CNSHK,113.89835,22.461533,113,22
5749,6218,3187,GY836244511824,CNSHK,113.88325,22.434883,113,22
5750,6219,1225,CV950958499509,CNSHK,114.03903,22.348633,114,22
5751,6221,3185,GY731588241161,CNSHK,113.89643999999998,22.462127,113,22
5752,6222,3192,GY950584808750,CNSHK,113.894233,22.450517,113,22
5753,6223,1228,CW149265213827,CNSHK,113.8875,22.4185,113,22
5754,6226,3209,HA385087394583,CNSHK,113.880833,22.451167,113,22
5755,6227,1204,CU931838999696,CNSHK,113.89832,22.455162,113,22
5756,6228,3208,GZ928800857898,CNSHK,113.879327,22.458913,113,22
5757,6229,1205,CU954821070831,CNSHK,113.898117,22.46645,113,22
5758,6230,1206,CU987498803992,CNSHK,113.881018,22.449548,113,22
5759,6231,1207,CV134539860767,CNSHK,114.285017,22.577267000000006,114,22
5760,6232,1209,CV176906247086,CNSHK,113.878215,22.456745,113,22
5761,6233,1211,CV269595007342,CNSHK,113.897678,22.463415,113,22
5762,6234,1592,DO706769945513,CNSHK,113.87715,22.463017,113,22
5763,6235,3205,GZ811374971180,CNSHK,113.896283,22.4543,113,22
5764,6236,3203,GZ707287491936,CNSHK,113.896107,22.45411,113,22
5765,6237,1595,DO884687267205,CNSHK,114.262423,22.56831,114,22
5766,6238,3201,GZ475632500649,CNSHK,113.874138,22.46876,113,22
5767,6239,1213,CV394185267693,CNSHK,113.894233,22.449948000000006,113,22
5768,6240,1594,DO872158183238,CNSHK,113.881252,22.446612,113,22
5769,6241,1593,DO793244509643,CNSHK,114.324417,21.6507,114,21
5770,6242,2633,FU738029400629,CNSHK,113.8968,22.4645,113,22
5771,6243,2634,FU741655500784,CNSHK,113.879262,22.454935,113,22
5772,6244,3204,GZ751704314817,CNSHK,113.896467,22.461983,113,22
5773,6245,1587,DO339199361507,CNSHK,113.879433,22.458667,113,22
5774,6246,1229,CW222039537426,CNSHK,113.687767,22.64102,113,22
5775,6247,3180,GY466649739077,CNSHK,113.86911299999998,22.4703,113,22
5776,6248,1578,DN543066860487,CNSHK,113.890077,22.44586,113,22
5777,6249,3157,GX229553776491,CNSHK,117.8261,23.2796,117,23
5778,6250,1243,CW761268886558,CNSHK,113.892533,22.449,113,22
5779,6251,1244,CW773247477365,CNSHK,113.876675,22.457498,113,22
5780,6252,2647,FV465786610701,CNSHK,113.89925,22.461333,113,22
5781,6254,2649,FV687081877322,CNSHK,113.89481200000002,22.451658,113,22
5782,6256,3158,GX289474287820,CNSHK,113.895828,22.45429,113,22
5783,6257,1246,CW868539957577,CNSHK,113.884317,22.452273,113,22
5784,6258,3151,GW843098778911,CNSHK,113.881433,22.445883,113,22
5785,6259,3150,GW821826623169,CNSHK,113.862883,22.486067,113,22
5786,6261,3148,GW734495930469,CNSHK,114.282457,22.575637,114,22
5787,6262,1248,CW940576607911,CNSHK,113.89785,22.4575,113,22
5788,6263,1250,CX211252752989,CNSHK,113.89355,22.449067000000007,113,22
5789,6264,3147,GW715716122966,CNSHK,113.889502,22.444747,113,22
5790,6265,3146,GW712571326873,CNSHK,113.893223,22.448977,113,22
5791,6266,1575,DN502624644628,CNSHK,113.87717,22.457342,113,22
5792,6267,3160,GX383229915406,CNSHK,113.89832,22.455162,113,22
5793,6268,1581,DN703453329569,CNSHK,113.865032,22.491132,113,22
5794,6269,1240,CW689304543991,CNSHK,113.87717,22.457342,113,22
5795,6270,2640,FV120100388543,CNSHK,113.885167,22.443833,113,22
5796,6271,3178,GY265364227293,CNSHK,113.865637,22.48078,113,22
5797,6272,3177,GY152598281449,CNSHK,113.882818,22.442225,113,22
5798,6273,1232,CW371029722724,CNSHK,113.878812,22.459652,113,22
5799,6274,1233,CW381044524896,CNSHK,113.898608,22.453205,113,22
5800,6275,3176,GY118680829027,CNSHK,113.8936,22.451383,113,22
5801,6276,3175,GX940646127666,CNSHK,114.287232,22.573837,114,22
5802,6277,3174,GX929663596754,CNSHK,113.895483,22.45388,113,22
5803,6278,1583,DN914203925056,CNSHK,113.87788700000002,22.462063,113,22
5804,6280,2643,FV351047011418,CNSHK,113.882172,22.447988,113,22
5805,6282,2644,FV384189546490,CNSHK,113.691973,22.628882,113,22
5806,6283,2645,FV418671153301,CNSHK,113.88155,22.446282,113,22
5807,6284,3167,GX678992891387,CNSHK,113.892907,22.448995,113,22
5808,6285,3166,GX604478887239,CNSHK,114.2595,22.566667,114,22
5809,6286,1238,CW647506168448,CNSHK,113.891933,22.44795,113,22
5810,6287,1239,CW656470151827,CNSHK,113.890867,22.449383,113,22
5811,6288,3162,GX443925451749,CNSHK,113.876675,22.457498,113,22
5812,6289,1289,CY592500032881,CNSHK,114.287232,22.573837,114,22
5813,6290,2366,FG175564854757,CNSHK,113.866078,22.479283,113,22
5814,6291,760,BX823669912583,CNSHK,113.889083,22.416317000000006,113,22
5815,6292,1784,DY149940639717,CNSHK,113.892067,22.449527,113,22
5816,6293,269,BA176233240436,CNSHK,113.8918,22.452067,113,22
5817,6294,4512,JU836051653149,CNSHK,113.897717,22.454717,113,22
5818,6296,272,BA276890315728,CNSHK,113.893467,22.45015,113,22
5819,6297,4510,JU780251402523,CNSHK,113.687767,22.64102,113,22
5820,6298,4507,JU662191904970,CNSHK,113.874083,22.461117,113,22
5821,6299,1926,EF692735700995,CNSHK,114.170348,22.21412,114,22
5822,6300,275,BA420818973721,CNSHK,114.263983,22.56942,114,22
5823,6301,268,BA126442896312,CNSHK,113.878905,22.459682,113,22
5824,6302,277,BA520344156377,CNSHK,113.875797,22.455533,113,22
5825,6303,278,BA553235321543,CNSHK,113.888717,22.44825,113,22
5826,6304,4500,JU471966027830,CNSHK,113.894733,22.45185,113,22
5827,6305,280,BA838659025251,CNSHK,113.882562,22.446657,113,22
5828,6306,4499,JU379964601622,CNSHK,113.86442,22.479452,113,22
5829,6307,4498,JU331006004179,CNSHK,113.875472,22.466793,113,22
5830,6308,4497,JU299073518041,CNSHK,113.880843,22.451522,113,22
5831,6309,281,BA925305752730,CNSHK,113.883803,22.449325,113,22
5832,6310,2149,ET895777130830,CNSHK,113.880218,22.453203,113,22
5833,6311,4502,JU555830212669,CNSHK,113.88112,22.447235,113,22
5834,6312,1925,EF639156537130,CNSHK,113.888803,22.444997,113,22
5835,6313,4514,JU916935297979,CNSHK,113.887267,22.44165,113,22
5836,6314,4516,JV197869220257,CNSHK,113.8918,22.4521,113,22
5837,6315,255,AY562405123345,CNSHK,113.89276,22.453502,113,22
5838,6316,256,AY656854924784,CNSHK,113.897207,22.454265,113,22
5839,6317,257,AY660921441347,CNSHK,113.89135,22.4481,113,22
5840,6319,260,AZ129838151595,CNSHK,113.88716200000002,22.44299,113,22
5841,6321,2146,ET474614568600,CNSHK,113.88716200000002,22.44299,113,22
5842,6322,4525,JV678698082343,CNSHK,113.875452,22.466302,113,22
5843,6323,266,AZ675353940464,CNSHK,113.879068,22.459483,113,22
5844,6324,1929,EF781910903194,CNSHK,113.894383,22.4519,113,22
5845,6326,1928,EF760752120596,CNSHK,113.886567,22.44105,113,22
5846,6327,4521,JV441392242622,CNSHK,113.896483,22.454067,113,22
5847,6328,2147,ET704807106196,CNSHK,113.894333,22.447667000000006,113,22
5848,6329,4520,JV413486047619,CNSHK,113.890632,22.44675,113,22
5849,6330,4519,JV390912650497,CNSHK,113.8815,22.455333,113,22
5850,6331,265,AZ399273003663,CNSHK,113.877108,22.459222,113,22
5851,6332,4517,JV289625452536,CNSHK,113.8745,22.46883,113,22
5852,6333,4524,JV509649828181,CNSHK,113.892567,22.446983,113,22
5853,6334,2137,ET125487066935,CNSHK,113.877063,22.463345,113,22
5854,6335,2151,EU211129770429,CNSHK,113.875283,22.453467,113,22
5855,6336,2152,EU300144850068,CNSHK,113.879733,22.458333,113,22
5856,6337,298,BB952970810779,CNSHK,113.883433,22.4439,113,22
5857,6338,1921,EF373739311546,CNSHK,113.882123,22.444032,113,22
5858,6339,300,BB976986081018,CNSHK,113.882667,22.448833,113,22
5859,6340,4476,JS861338793405,CNSHK,113.892933,22.4496,113,22
5860,6341,4475,JS852976191680,CNSHK,113.894433,22.45165,113,22
5861,6342,301,BC159365740735,CNSHK,113.878987,22.459605,113,22
5862,6343,1920,EF320152353180,CNSHK,113.880978,22.446025,113,22
5863,6344,2159,EU754231542453,CNSHK,113.876967,22.463433,113,22
5864,6345,1922,EF427307680394,CNSHK,113.897912,22.461368,113,22
5865,6346,303,BC209596391156,CNSHK,113.898108,22.466447,113,22
5866,6347,305,BC244782787671,CNSHK,113.874083,22.461117,113,22
5867,6348,4473,JS820403165715,CNSHK,113.879667,22.4515,113,22
5868,6349,2161,EU827384585959,CNSHK,113.892518,22.453033,113,22
5869,6350,2162,EU836880796081,CNSHK,113.87596,22.457577,113,22
5870,6351,4471,JS777877968287,CNSHK,114.039733,20.203567,114,20
5871,6352,4469,JS657549340215,CNSHK,113.88588,22.44097,113,22
5872,6354,4468,JS615103363780,CNSHK,113.879135,22.459122,113,22
5873,6355,304,BC212764682607,CNSHK,113.898017,22.459167,113,22
5874,6356,4495,JT899925265773,CNSHK,113.888283,22.444167,113,22
5875,6357,4478,JT210958390858,CNSHK,113.88075,22.449783,113,22
5876,6358,2157,EU597617702247,CNSHK,113.881098,22.445487,113,22
5877,6359,284,BB200256763268,CNSHK,113.875072,22.457873,113,22
5878,6360,4494,JT839818538297,CNSHK,113.89395,22.449883,113,22
5879,6361,285,BB244111993518,CNSHK,113.8925,22.453167,113,22
5880,6362,4492,JT762178384898,CNSHK,113.879652,22.458045,113,22
5881,6363,286,BB301576097237,CNSHK,113.89381000000002,22.449675,113,22
5882,6364,287,BB317857864454,CNSHK,113.877395,22.462657,113,22
5883,6365,1924,EF459921577925,CNSHK,113.8969,22.454067,113,22
5884,6366,288,BB481735750943,CNSHK,113.877107,22.463482,113,22
5885,6367,297,BB872891561478,CNSHK,113.86515,22.48115,113,22
5886,6368,4488,JT584383223858,CNSHK,113.8741,22.465917,113,22
5887,6369,2156,EU525052765058,CNSHK,113.895633,22.4538,113,22
5888,6370,4486,JT511421601250,CNSHK,113.889502,22.444747,113,22
5889,6371,291,BB655614310715,CNSHK,113.88398,22.445165,113,22
5890,6372,4484,JT491187432085,CNSHK,114.2637,22.562617000000003,114,22
5891,6374,4482,JT391894204174,CNSHK,113.892041,22.448513,113,22
5892,6375,4481,JT346796966612,CNSHK,113.898283,22.457883,113,22
5893,6376,4479,JT211222699235,CNSHK,113.883872,22.433572,113,22
5894,6377,2155,EU502595313948,CNSHK,113.876683,22.457,113,22
5895,6378,2165,EU955262959589,CNSHK,113.86668,22.488138,113,22
5896,6379,2136,ET105874642826,CNSHK,113.89156,22.447842,113,22
5897,6380,4536,JW493927632513,CNSHK,113.892575,22.453128,113,22
5898,6381,4581,JZ538118185110,CNSHK,113.87615,22.46505,113,22
5899,6382,215,AT616937169435,CNSHK,113.889933,22.445683,113,22
5900,6383,2115,ER553600112803,CNSHK,113.895717,22.450912,113,22
5901,6384,1943,EG485749235830,CNSHK,113.87915,22.449943,113,22
5902,6385,2117,ER896658275898,CNSHK,113.876392,22.457243,113,22
5903,6386,219,AU250920147447,CNSHK,113.885203,22.448655,113,22
5904,6387,1942,EG464593893299,CNSHK,113.8901,22.446633,113,22
5905,6388,2118,ER923163293927,CNSHK,113.894633,22.4522,113,22
5906,6389,214,AT327564663210,CNSHK,113.880685,22.450957,113,22
5907,6390,2119,ER937647593835,CNSHK,113.897833,22.4574,113,22
5908,6392,223,AU452619319976,CNSHK,113.86823,22.466342,113,22
5909,6393,4575,JZ154589347746,CNSHK,113.892483,22.447583,113,22
5910,6394,4574,JY999522130203,CNSHK,114.324417,21.6507,114,21
5911,6395,4573,JY992873296670,CNSHK,113.898308,22.456245000000006,113,22
5912,6396,1941,EG439379784895,CNSHK,113.898933,22.457523,113,22
5913,6399,4576,JZ159577323099,CNSHK,113.877327,22.458748,113,22
5914,6400,4570,JY933326816826,CNSHK,113.897803,22.458342,113,22
5915,6402,212,AS953078762857,CNSHK,113.874255,22.459185,113,22
5916,6403,1948,EG815985359182,CNSHK,113.890617,22.449433,113,22
5917,6404,4599,KA509859739295,CNSHK,113.877622,22.456855,113,22
5918,6407,2111,ER390435698335,CNSHK,113.890917,22.446348,113,22
5919,6410,205,AS294921524818,CNSHK,113.892642,22.449843,113,22
5920,6411,213,AT209169340116,CNSHK,113.8854,22.440533,113,22
5921,6412,4589,JZ716980411289,CNSHK,113.890833,22.447,113,22
5922,6413,206,AS311363550559,CNSHK,113.87668,22.456953,113,22
5923,6414,207,AS316641737557,CNSHK,113.863062,22.48578,113,22
5924,6415,209,AS540010708999,CNSHK,113.923028,21.933072,113,21
5925,6416,4585,JZ614337801541,CNSHK,113.873333,22.460017,113,22
5926,6417,2113,ER461080712657,CNSHK,113.863973,22.481875,113,22
5927,6418,210,AS541322767933,CNSHK,113.88033,22.447972,113,22
5928,6419,2114,ER512533183535,CNSHK,113.876903,22.463327,113,22
5929,6420,1945,EG730091164712,CNSHK,113.879958,22.448043,113,22
5930,6421,4588,JZ711006341275,CNSHK,113.892795,22.453738,113,22
5931,6422,253,AY399952630533,CNSHK,113.875425,22.460912,113,22
5932,6423,224,AU474505484165,CNSHK,113.888748,22.44461,113,22
5933,6424,1940,EG436319888250,CNSHK,113.881028,22.444992000000006,113,22
5934,6425,241,AW962383575962,CNSHK,113.875378,22.466447,113,22
5935,6426,1936,EG236620147337,CNSHK,113.86875,22.473713,113,22
5936,6427,1935,EG201988046945,CNSHK,113.89745,22.464637,113,22
5937,6428,4548,JX973292256607,CNSHK,113.877732,22.462365,113,22
5938,6429,243,AX169835213239,CNSHK,114.259008,22.570217,114,22
5939,6430,4544,JX675946983026,CNSHK,113.89569,22.452786,113,22
5940,6431,244,AX243192183413,CNSHK,113.87735,22.454367,113,22
5941,6432,4542,JX571873491590,CNSHK,113.87744,22.455013,113,22
5942,6433,240,AW869931881979,CNSHK,113.879467,22.452667,113,22
5943,6435,2129,ES508710540781,CNSHK,113.888517,22.443665,113,22
5944,6436,2130,ES543131074070,CNSHK,113.895808,22.450385,113,22
5945,6437,1934,EG161757142755,CNSHK,113.893657,22.448245,113,22
5946,6438,1933,EG160514939915,CNSHK,113.885427,22.44937,113,22
5947,6439,2133,ES746710506478,CNSHK,113.898167,22.45568,113,22
5948,6440,4538,JW857264974278,CNSHK,113.887812,22.443012,113,22
5949,6441,2135,ES846353063404,CNSHK,113.8988,22.458567,113,22
5950,6442,252,AY282174941834,CNSHK,113.87226499999998,22.462897,113,22
5951,6443,2127,ES479470762326,CNSHK,113.875035,22.467667,113,22
5952,6444,4568,JY924299164487,CNSHK,113.89143,22.446695,113,22
5953,6445,239,AW691828958729,CNSHK,113.893933,22.451417000000006,113,22
5954,6446,2125,ES446176281193,CNSHK,114.11603999999998,22.336367000000006,114,22
5955,6447,4566,JY826619802273,CNSHK,113.877327,22.462927,113,22
5956,6448,4565,JY793694107156,CNSHK,113.88861,22.443318,113,22
5957,6449,4564,JY788485317552,CNSHK,113.88513799999998,22.439563,113,22
5958,6450,1938,EG266757367060,CNSHK,113.880533,22.4473,113,22
5959,6451,4563,JY759576990698,CNSHK,113.895917,22.453942,113,22
5960,6452,4562,JY662544161958,CNSHK,113.89494,22.451683,113,22
5961,6453,229,AV436296854150,CNSHK,113.895808,22.45376,113,22
5962,6454,4560,JY537858178263,CNSHK,113.887967,22.442017,113,22
5963,6455,4551,JY208595665467,CNSHK,113.892833,22.450167,113,22
5964,6456,1937,EG250943082418,CNSHK,113.876548,22.464252,113,22
5965,6457,232,AV702266351407,CNSHK,113.88765,22.4428,113,22
5966,6458,2123,ES388091186987,CNSHK,113.89265,22.4483,113,22
5967,6459,2124,ES431183879460,CNSHK,113.88861,22.443318,113,22
5968,6460,4556,JY429576622729,CNSHK,113.897803,22.458342,113,22
5969,6461,234,AV996737351035,CNSHK,113.877533,22.462633,113,22
5970,6462,4555,JY358637267266,CNSHK,113.885203,22.448655,113,22
5971,6463,4554,JY347157683043,CNSHK,114.262157,22.562005,114,22
5972,6464,236,AW132299028814,CNSHK,113.876083,22.46555,113,22
5973,6465,2122,ES363095873892,CNSHK,113.892833,22.448533,113,22
5974,6467,2166,EV168382082128,CNSHK,113.872517,22.472183,113,22
5975,6468,310,BC478944164976,CNSHK,113.876453,22.464653,113,22
5976,6469,1899,EE323187873279,CNSHK,113.873218,22.470637,113,22
5977,6470,372,BF730746609962,CNSHK,113.88975,22.449787,113,22
5978,6471,4366,JM826813494082,CNSHK,113.893227,22.45075,113,22
5979,6472,2191,EV968260306590,CNSHK,113.890883,22.444367,113,22
5980,6473,4361,JM387042928876,CNSHK,113.897402,22.458082,113,22
5981,6474,1897,EE286228524747,CNSHK,113.8795,22.458533,113,22
5982,6475,374,BF751939846246,CNSHK,113.86569,22.488743,113,22
5983,6476,375,BF771174215397,CNSHK,113.894273,22.44857,113,22
5984,6477,370,BF675259184277,CNSHK,113.8946,22.450783,113,22
5985,6478,377,BF800440861946,CNSHK,113.87615,22.46505,113,22
5986,6479,1896,EE226637080782,CNSHK,113.89395,22.4511,113,22
5987,6480,381,BG101292554727,CNSHK,113.89231,22.448072,113,22
5988,6481,2196,EW566390226427,CNSHK,113.880548,22.450965,113,22
5989,6482,383,BG137404522211,CNSHK,113.876507,22.46423,113,22
5990,6483,4356,JM127138783462,CNSHK,113.87915,22.449943,113,22
5991,6484,384,BG225920868247,CNSHK,113.8918,22.447117,113,22
5992,6485,4353,JL800178515828,CNSHK,113.89805,22.454867,113,22
5993,6486,2197,EW584604032372,CNSHK,113.886317,22.4415,113,22
5994,6487,4358,JM172194989057,CNSHK,113.888347,22.445213,113,22
5995,6488,388,BG322257806286,CNSHK,114.286548,22.57485,114,22
5996,6489,4370,JM997733417834,CNSHK,113.887887,22.447467,113,22
5997,6490,4373,JN133781416753,CNSHK,113.882492,22.44456,113,22
5998,6491,357,BF170444883190,CNSHK,113.873018,22.461975,113,22
5999,6492,4390,JN959587210629,CNSHK,113.882623,22.44689,113,22
6000,6493,4387,JN898418940930,CNSHK,113.888067,22.4425,113,22
6001,6494,1904,EE611627711110,CNSHK,113.899527,22.462063,113,22
6002,6496,362,BF269468436422,CNSHK,113.865733,22.481367,113,22
6003,6498,365,BF464269720120,CNSHK,113.897402,22.458082,113,22
6004,6499,2188,EV837482455972,CNSHK,113.896367,22.453283,113,22
6005,6500,4381,JN603955777246,CNSHK,113.898058,22.461988,113,22
6006,6501,4378,JN376727397194,CNSHK,113.89465,22.45135,113,22
6007,6502,367,BF562536443244,CNSHK,113.880685,22.450957,113,22
6008,6503,2187,EV834389897248,CNSHK,113.886948,22.440907,113,22
6009,6504,1901,EE386211204273,CNSHK,113.879648,22.458305,113,22
6010,6505,4377,JN342685317859,CNSHK,113.879433,22.458667,113,22
6011,6506,4376,JN288739128260,CNSHK,113.889383,22.444833,113,22
6012,6507,368,BF601641920345,CNSHK,113.895867,22.45565,113,22
6013,6508,369,BF640277331208,CNSHK,114.273142,22.56341,114,22
6014,6509,4379,JN470092970161,CNSHK,113.884683,22.4273,113,22
6015,6510,4391,JO126618222872,CNSHK,113.885873,22.442465,113,22
6016,6511,389,BG332122030197,CNSHK,113.889555,22.445483,113,22
6017,6512,390,BG355920291773,CNSHK,113.879212,22.459,113,22
6018,6513,4329,JK647015924637,CNSHK,113.875698,22.46611,113,22
6019,6514,2202,EW800682868606,CNSHK,113.880533,22.4473,113,22
6020,6515,1887,ED820514068017,CNSHK,113.864005,22.482687,113,22
6021,6516,4328,JK635172156893,CNSHK,113.87567,22.466018,113,22
6022,6517,412,BH560900561845,CNSHK,113.890615,22.446837,113,22
6023,6518,413,BH561506523076,CNSHK,113.87572,22.455567,113,22
6024,6519,2204,EX129137089086,CNSHK,113.871305,22.468837,113,22
6025,6520,416,BH592671778368,CNSHK,113.891165,22.446637,113,22
6026,6521,406,BH167769858249,CNSHK,113.875767,22.465833,113,22
6027,6522,417,BH594643237758,CNSHK,113.8917,22.446867,113,22
6028,6523,1886,ED741286552468,CNSHK,113.897167,22.451833,113,22
6029,6524,2205,EX150642037998,CNSHK,113.865995,22.484268,113,22
6030,6525,420,BH643283759822,CNSHK,113.897833,22.4574,113,22
6031,6526,4320,JK350035412490,CNSHK,113.887025,22.442247,113,22
6032,6527,2207,EX197643450868,CNSHK,113.885167,22.4492,113,22
6033,6528,423,BH701796328938,CNSHK,113.884528,22.443935,113,22
6034,6529,424,BH718119574486,CNSHK,113.880533,22.4473,113,22
6035,6530,2208,EX257764074847,CNSHK,113.8844,22.442217000000007,113,22
6036,6532,4350,JL782374988906,CNSHK,113.89255,22.4484,113,22
6037,6533,4330,JK737153899814,CNSHK,113.881033,22.448872,113,22
6038,6534,4332,JK800191620856,CNSHK,113.87535,22.458172,113,22
6039,6536,391,BG361960506968,CNSHK,113.894273,22.44857,113,22
6040,6537,392,BG385553762608,CNSHK,113.896233,22.454333,113,22
6041,6538,1894,EE114867505743,CNSHK,113.881283,22.444897,113,22
6042,6539,393,BG417414463604,CNSHK,113.878933,22.459617,113,22
6043,6540,1892,ED970364719257,CNSHK,113.877167,22.463,113,22
6044,6541,1891,ED919086125715,CNSHK,113.863342,22.482632,113,22
6045,6542,396,BG492886176208,CNSHK,113.891183,22.450667000000006,113,22
6046,6543,4331,JK799578337462,CNSHK,113.894633,22.4522,113,22
6047,6544,397,BG516674082479,CNSHK,113.8772,22.463033,113,22
6048,6545,1890,ED878924330806,CNSHK,113.095273,21.14977,113,21
6049,6546,4338,JL161192912390,CNSHK,113.890295,22.445220000000006,113,22
6050,6547,398,BG527741700431,CNSHK,113.87226499999998,22.462897,113,22
6051,6548,400,BG658619125875,CNSHK,113.876683,22.457,113,22
6052,6549,401,BG747672732294,CNSHK,113.894877,22.451372,113,22
6053,6550,402,BG821643773411,CNSHK,113.8812,22.447433,113,22
6054,6551,404,BH121550614211,CNSHK,113.86595,22.479417,113,22
6055,6552,405,BH140084651120,CNSHK,113.866138,22.481892,113,22
6056,6553,2199,EW662967678853,CNSHK,113.870155,22.46769,113,22
6057,6554,2167,EV184490451498,CNSHK,113.878,22.461483,113,22
6058,6555,2185,EV768443454256,CNSHK,113.862935,22.483448000000006,113,22
6059,6556,4393,JO210857979906,CNSHK,114.201942,22.099078,114,22
6060,6557,4443,JR496358907790,CNSHK,113.891872,22.446777,113,22
6061,6558,4442,JR479521336153,CNSHK,113.887783,22.44305,113,22
6062,6560,2176,EV347922791698,CNSHK,113.892518,22.453033,113,22
6063,6561,325,BD539024646371,CNSHK,113.894112,22.451145,113,22
6064,6562,326,BD564400400986,CNSHK,113.887027,22.441415,113,22
6065,6563,327,BD573048041354,CNSHK,114.306853,22.561792,114,22
6066,6564,328,BD594891859606,CNSHK,113.878835,22.459703,113,22
6067,6565,4445,JR578378893109,CNSHK,113.893223,22.448977,113,22
6068,6566,4436,JR139551734314,CNSHK,113.882492,22.44456,113,22
6069,6567,1914,EF125119556386,CNSHK,113.895217,22.452217,113,22
6070,6568,329,BD718387806312,CNSHK,114.262215,22.56304,114,22
6071,6569,330,BD719741963219,CNSHK,113.896795,22.45452,113,22
6072,6570,4432,JQ490911466676,CNSHK,113.879633,22.451483,113,22
6073,6571,4430,JQ395619351992,CNSHK,113.88333,22.445432,113,22
6074,6572,4429,JQ325125526262,CNSHK,113.8908,22.445617,113,22
6075,6573,4428,JQ300804742766,CNSHK,113.890867,22.449383,113,22
6076,6574,332,BD833653714328,CNSHK,113.87348,22.459668,113,22
6077,6578,4447,JR636018299954,CNSHK,113.87226499999998,22.462897,113,22
6078,6579,4464,JS373736299322,CNSHK,113.8951,22.4515,113,22
6079,6580,315,BC864042177995,CNSHK,113.895917,22.453942,113,22
6080,6581,1919,EF316075358495,CNSHK,113.8954,22.451767,113,22
6081,6582,4461,JS327033502048,CNSHK,113.880533,22.4473,113,22
6082,6583,4460,JR982526639523,CNSHK,113.833823,22.158458,113,22
6083,6584,4459,JR875769143801,CNSHK,113.898717,22.4625,113,22
6084,6585,2170,EV218866245843,CNSHK,113.878765,22.45995,113,22
6085,6586,4456,JR838940924332,CNSHK,113.887773,22.441827,113,22
6086,6587,1915,EF217673292254,CNSHK,113.883013,22.4481,113,22
6087,6589,4452,JR809403086454,CNSHK,113.8963,22.452567,113,22
6088,6590,1917,EF279110714137,CNSHK,113.891933,22.45225,113,22
6089,6592,2172,EV231051139491,CNSHK,113.878983,22.459567,113,22
6090,6593,4450,JR706288860114,CNSHK,113.888565,22.446,113,22
6091,6594,4449,JR700587465924,CNSHK,113.8856,22.448283,113,22
6092,6595,320,BD174135604191,CNSHK,114.274272,22.564113,114,22
6093,6596,2173,EV256863938298,CNSHK,113.8755,22.466733,113,22
6094,6598,4392,JO191848791938,CNSHK,113.873343,22.468142,113,22
6095,6599,334,BD969327440518,CNSHK,113.89434,22.451653,113,22
6096,6601,347,BE743861143014,CNSHK,113.88765,22.4428,113,22
6097,6602,4404,JO679643008998,CNSHK,113.895825,22.459263,113,22
